Reactions,1A01,1A02,1A03,1A04,1A05,1A06,1A07,1A08,1A10,1A11,1A12,1B01,1B02,1B03,1B04,1B05,1B06,1B07,1B08,1B09,1B10,1B11,1B12,1C01,1C02,1C03,1C04,1C06,1C07,1C08,1C09,1C10,1C11,1C12,1D01,1D04,1D06,1D07,1D09,1D11,1D12,1E01,1E03,1E04,1E10,1E11,1E12,1F02,1F03,1F05,1F07,1F08,1F09,1F10,1F12,1G03,1G04,1G05,1G07,1G08,1G11,1G12,1H04,1H06,1H08,1H09,1H10,1H11,1H12,2A08,2B01,2B02,2B03,2B08,2D10,2D12,2E01,2E02,2E07,2E12,2F04,2F06,2F11,2F12,2G03,2G04,2G05,2G06,2G07,2G09,2G10,2G11,2G12,2H01,2H02,2H04,2H05,2H08,2H09,3A02,3A03,3A04,3A05,3A07,3A08,3A09,3A10,3A11,3A12,3B01,3B02,3B03,3B04,3B05,3B06,3B07,3B08,3B09,3B10,3B11,3B12,3C01,3C02,3C03,3C06,3C08,3C10,3C11,3C12,3D01,3D09,3D11,3D12,3E02,3E03,3E08,3E11,3E12,3F01,3F02,3F03,3F04,3F05,3F06,3F07,3F08,3F09,3F10,3F11,3F12,3G01,3G02,3G03,3G05,3H01,3H02,3H03,3H04,3H05,3H06,3H07,3H08,3H09,3H10,3H11,3H12,4A02,4A03,4A09,4A10,4A11,4B06,4B07,4B09,4B10,4B11,4C01,4C02,4C03,4C04,4C06,4C07,4C09,4C10,4C11,4D01,4D06,4D07,4D09,4D10,4D11,4E01,4E10,4E11,4F02,4F03,4F07,4F08,4F09,4F12,4G03,4G05,4G07,4G08,4G11,4H06,4H09,4H10,4H11
5DOAN,0.000221034,0.000295128,0.000319375,0.000280763,0.000245153,0.000307091,0.000276459,0.000251953,0.000384851,0.000313073,0.000306995,0.00025836,0.000307091,0.000283165,0.000273221,0.000300304,0.000307091,0.000307091,0.000295128,0.000236297,0.000226613,0.000307091,0.00028238,0.000331017,0.000295128,0.000263384,0.000277184,0.000273221,0.000313073,0.000227726,0.000221034,0.000384851,0.00037887,0.000307691,0.000277152,0.000234056,0.000275704,0.000221034,0.00037887,0.000384851,0.000329969,0.000283766,0.000313073,0.000331017,0.000449124,0.000354246,0.000361495,0.00028238,0.000221034,0.000267108,0.000227221,0.000280763,0.000231985,0.000221034,0.000353414,0.00025836,0.000277992,0.000261223,0.000249943,0.000319375,0.000252992,0.000267108,0.000221034,0.000295128,0.0002524,0.000295128,0.000300304,0.000226518,0.00024694,0.000221034,0.000221034,0.000337338,0.000289147,0.000221034,0.000252049,0.000234074,0.000234074,0.000234074,0.000221034,0.00030111,0.000221034,0.000231653,0.000258545,0.000264253,0.000221034,0.000269289,0.000246951,0.000223371,0.000221034,0.000229755,0.000231741,0.000230721,0.000226279,0.000257419,0.000228496,0.000233813,0.000221034,0.000247694,0.000277184,0.000208317,0.000221034,0.000221034,0.000221034,0.000261223,0.000269289,0.000277152,0.000276459,0.000239937,0.00028238,0.000283766,0.000246951,0.000223371,0.000229755,0.000231741,0.000230721,0.000226279,0.000228496,0.000251953,0.00025836,0.000277992,0.00025972,0.000226317,0.000233813,0.000261223,0.000221034,0.00025836,0.000221034,0.000221034,0.000257419,0.000221034,0.00024694,0.000247694,0.000247694,0.000226518,0.000221034,0.000313388,0.000319375,0.000221034,0.000319375,0.000273233,0.000361495,0.00033721,0.000227264,0.000285639,0.000367539,0.000221034,0.000307691,0.000224891,0.000329969,0.000353414,0.000276564,0.00035765,0.000221034,0.000262083,0.000272816,0.000278582,0.000277221,0.000256934,0.000246883,0.000248785,0.000275083,0.00026936,0.000276562,0.000275175,0.000243768,0.00024903,0.000221034,0.000221034,0.000361495,0.000361495,0.000361495,0.000221034,0.000221034,0.000367539,0.000367539,0.000367539,0.000221034,0.000221034,0.000313073,0.000331017,0.00033135,0.000221034,0.00033721,0.00033721,0.00033721,0.000221034,0.00025836,0.000277992,0.000329969,0.000329969,0.000329969,0.000226317,0.000307691,0.000221034,0.000221034,0.000221034,0.000239937,0.000238545,0.000263714,0.000221034,0.000221034,0.000309851,0.000226279,0.000221034,0.000225984,0.000221318,0.000227062,0.000223214,0.000222246
A5PISO_f,0.038226052,0.051040141,0.055233468,0.048555858,0.042397278,0.053109056,0.047811368,0.043573352,0.066557005,0.054143514,0.053092322,0.044681397,0.053109056,0.048971225,0.04725148,0.051935168,0.053109056,0.053109056,0.051040141,0.040865666,0.039190939,0.053109056,0.048835416,0.057246886,0.051040141,0.045550274,0.047936768,0.04725148,0.054143514,0.039383445,0.038226052,0.066557005,0.065522548,0.053212699,0.047931259,0.040478109,0.047680914,0.038226052,0.065522548,0.066557005,0.057065551,0.049075081,0.054143514,0.057246886,0.077672459,0.061264046,0.062517728,0.048835416,0.038226052,0.046194199,0.039296113,0.048555858,0.040119948,0.038226052,0.061120157,0.044681397,0.048076497,0.045176548,0.043225686,0.055233468,0.043752955,0.046194199,0.038226052,0.051040141,0.043650624,0.051040141,0.051935168,0.039174531,0.042706316,0.038226052,0.038226052,0.058339962,0.050005683,0.038226052,0.043589911,0.040481259,0.040481259,0.040481259,0.038226052,0.052074598,0.038226052,0.040062591,0.0447133,0.045700566,0.038226052,0.04657143,0.042708273,0.038630203,0.038226052,0.039734283,0.04007789,0.039901422,0.039133234,0.044518572,0.03951657,0.040436065,0.038226052,0.042836671,0.047936768,0.036026881,0.038226052,0.038226052,0.038226052,0.045176548,0.04657143,0.047931259,0.047811368,0.041495274,0.048835416,0.049075081,0.042708273,0.038630203,0.039734283,0.04007789,0.039901422,0.039133234,0.03951657,0.043573352,0.044681397,0.048076497,0.044916505,0.039139748,0.040436065,0.045176548,0.038226052,0.044681397,0.038226052,0.038226052,0.044518572,0.038226052,0.042706316,0.042836671,0.042836789,0.039174531,0.038226052,0.05419797,0.055233468,0.038226052,0.055233468,0.047253546,0.062517728,0.058317826,0.039303604,0.049399112,0.063562951,0.038226052,0.053212699,0.03889308,0.057065551,0.061120157,0.047829594,0.061852705,0.038226052,0.045325211,0.047181466,0.048178588,0.047943301,0.044434757,0.042696522,0.043025516,0.0475735,0.046583803,0.047829309,0.047589308,0.042157781,0.043067864,0.038226052,0.038226052,0.062517728,0.062517728,0.062517728,0.038226052,0.038226052,0.063562951,0.063562951,0.063562951,0.038226052,0.038226052,0.054143514,0.057246886,0.057304464,0.038226052,0.058317826,0.058317826,0.058317826,0.038226052,0.044681397,0.048076497,0.057065551,0.057065551,0.057065551,0.039139748,0.053212699,0.038226052,0.038226052,0.038226052,0.041495274,0.041254459,0.045607217,0.038226052,0.038226052,0.053586353,0.039133234,0.038226052,0.039082152,0.03827524,0.039268649,0.038603082,0.038435683
AACPS3,0.12537815,0.167407254,0.181161006,0.159259022,0.139059411,0.174193117,0.156817158,0.142916831,0.21830123,0.177586049,0.174138233,0.146551125,0.174193117,0.16062139,0.154980774,0.170342867,0.174193117,0.174193117,0.167407254,0.134035857,0.128542897,0.174193117,0.160175947,0.187764845,0.167407254,0.149400964,0.157228458,0.154980774,0.177586049,0.129174299,0.12537815,0.21830123,0.214908299,0.174533057,0.157210389,0.132764702,0.156389282,0.12537815,0.214908299,0.21830123,0.187170078,0.160962029,0.177586049,0.187764844,0.254758959,0.200940781,0.205052749,0.160175947,0.12537815,0.151512985,0.128887857,0.159259022,0.131589964,0.12537815,0.200468838,0.146551125,0.15768676,0.148175177,0.141776516,0.181161006,0.143505914,0.151512985,0.12537815,0.167407254,0.143170277,0.167407254,0.170342867,0.12848908,0.14007303,0.12537815,0.12537815,0.191350039,0.164014322,0.12537815,0.142971145,0.132775034,0.132775034,0.132775034,0.12537815,0.170800186,0.12537815,0.131401839,0.146655762,0.149893911,0.12537815,0.152750269,0.140079448,0.126703729,0.12537815,0.130325018,0.131452018,0.13087322,0.128353627,0.14601707,0.129610937,0.132626802,0.12537815,0.140500581,0.157228458,0.118165059,0.12537815,0.12537815,0.12537815,0.148175177,0.152750269,0.157210389,0.156817158,0.136100917,0.160175947,0.160962029,0.140079448,0.126703729,0.130325018,0.131452018,0.13087322,0.128353627,0.129610937,0.142916831,0.146551125,0.15768676,0.147322258,0.128374993,0.132626802,0.148175177,0.12537815,0.146551125,0.12537815,0.12537815,0.14601707,0.12537815,0.14007303,0.140500581,0.140500967,0.12848908,0.12537815,0.177764661,0.181161006,0.12537815,0.181161006,0.15498755,0.205052749,0.191277433,0.128912427,0.162024821,0.208480989,0.12537815,0.174533057,0.127565943,0.187170078,0.200468838,0.15687694,0.202871532,0.12537815,0.148662778,0.154751134,0.158021609,0.157249887,0.145742166,0.140040905,0.141119977,0.156036972,0.152790851,0.156876003,0.156088822,0.138273881,0.141258874,0.12537815,0.12537815,0.205052749,0.205052749,0.205052749,0.12537815,0.12537815,0.208480989,0.208480989,0.208480989,0.12537815,0.12537815,0.177586049,0.187764845,0.187953695,0.12537815,0.191277433,0.191277433,0.191277433,0.12537815,0.146551125,0.15768676,0.187170078,0.187170078,0.187170078,0.128374993,0.174533057,0.12537815,0.12537815,0.12537815,0.136100917,0.135311063,0.149587733,0.12537815,0.12537815,0.175758612,0.128353627,0.12537815,0.128186083,0.125539482,0.128797778,0.126614775,0.126065722
AACPS4,0.147776227,0.197313586,0.213524366,0.18770972,0.163901567,0.205311705,0.184831632,0.168448092,0.257299476,0.209310764,0.205247015,0.172731632,0.205311705,0.189315468,0.182667188,0.20077363,0.205311705,0.205311705,0.197313586,0.157980584,0.151506338,0.205311705,0.188790448,0.221307942,0.197313586,0.176090578,0.185316408,0.182667189,0.209310764,0.152250537,0.147776227,0.257299475,0.253300416,0.205712373,0.185295111,0.156482343,0.184327318,0.147776227,0.253300416,0.257299476,0.220606925,0.189716959,0.209310764,0.221307942,0.300270165,0.236837682,0.24168423,0.188790449,0.147776227,0.178579899,0.151912923,0.18770972,0.155097746,0.147776227,0.23628143,0.172731632,0.185856583,0.17464581,0.167104066,0.213524366,0.16914241,0.178579899,0.147776227,0.197313586,0.168746815,0.197313586,0.20077363,0.151442907,0.165096262,0.147776227,0.147776227,0.22553361,0.193314527,0.147776227,0.168512109,0.156494522,0.156494522,0.156494522,0.147776227,0.201312645,0.147776227,0.154876013,0.172854961,0.176671587,0.147776227,0.180038217,0.165103827,0.149338613,0.147776227,0.153606824,0.154935157,0.154252959,0.151283257,0.172102171,0.152765177,0.156319809,0.147776227,0.165600193,0.185316408,0.139274559,0.147776227,0.147776227,0.147776227,0.17464581,0.180038217,0.185295111,0.184831632,0.160414554,0.188790448,0.189716959,0.165103827,0.149338613,0.153606824,0.154935157,0.154252959,0.151283257,0.152765177,0.168448092,0.172731632,0.185856583,0.173640523,0.151308438,0.156319809,0.174645811,0.147776227,0.172731632,0.147776227,0.147776227,0.172102171,0.147776227,0.165096262,0.165600193,0.165600648,0.151442907,0.147776227,0.209521284,0.213524366,0.147776227,0.213524366,0.182675175,0.24168423,0.225448034,0.151941882,0.190969613,0.245724905,0.147776227,0.205712373,0.150354856,0.220606925,0.23628143,0.184902093,0.239113351,0.147776227,0.175220518,0.182396524,0.186251251,0.185341665,0.171778156,0.165058398,0.16633024,0.18391207,0.180086047,0.184900989,0.183973183,0.162975705,0.166493951,0.147776227,0.147776227,0.24168423,0.24168423,0.24168423,0.147776227,0.147776227,0.245724905,0.245724905,0.245724905,0.147776227,0.147776227,0.209310764,0.221307942,0.221530529,0.147776227,0.225448034,0.225448034,0.225448034,0.147776227,0.172731632,0.185856583,0.220606925,0.220606925,0.220606925,0.151308438,0.205712373,0.147776227,0.147776227,0.147776227,0.160414554,0.159483598,0.176310711,0.147776227,0.147776227,0.207156866,0.151283257,0.147776227,0.151085782,0.14796638,0.151806752,0.149233768,0.14858663
AACPS7,0.076452104,0.102080281,0.110466936,0.097111716,0.084794556,0.106218112,0.095622736,0.087146703,0.133114011,0.108287027,0.106184644,0.089362795,0.106218112,0.097942451,0.09450296,0.103870337,0.106218112,0.106218112,0.102080281,0.081731333,0.078381879,0.106218112,0.097670832,0.114493773,0.102080281,0.091100547,0.095873535,0.09450296,0.108287027,0.07876689,0.076452104,0.133114011,0.131045095,0.106425398,0.095862517,0.080956218,0.095361829,0.076452104,0.131045095,0.133114011,0.114131101,0.098150163,0.108287027,0.114493773,0.155344918,0.122528092,0.125035455,0.097670832,0.076452104,0.092388399,0.078592226,0.097111716,0.080239896,0.076452104,0.122240315,0.089362795,0.096152995,0.090353096,0.086451371,0.110466936,0.087505909,0.092388399,0.076452104,0.102080281,0.087301248,0.102080281,0.103870337,0.078349062,0.085412632,0.076452104,0.076452104,0.116679925,0.100011366,0.076452104,0.087179823,0.080962518,0.080962518,0.080962518,0.076452104,0.104149196,0.076452104,0.080125182,0.089426599,0.091401132,0.076452104,0.09314286,0.085416546,0.077260405,0.076452104,0.079468566,0.08015578,0.079802845,0.078266467,0.089037143,0.07903314,0.08087213,0.076452104,0.085673341,0.095873535,0.072053762,0.076452104,0.076452104,0.076452104,0.090353096,0.09314286,0.095862517,0.095622736,0.082990549,0.097670832,0.098150163,0.085416546,0.077260405,0.079468566,0.08015578,0.079802845,0.078266467,0.07903314,0.087146703,0.089362795,0.096152995,0.08983301,0.078279495,0.08087213,0.090353096,0.076452104,0.089362795,0.076452104,0.076452104,0.089037143,0.076452104,0.085412632,0.085673341,0.085673577,0.078349062,0.076452104,0.10839594,0.110466936,0.076452104,0.110466936,0.094507092,0.125035455,0.116635652,0.078607208,0.098798223,0.127125901,0.076452104,0.106425398,0.077786159,0.114131101,0.122240315,0.095659189,0.12370541,0.076452104,0.090650422,0.094362932,0.096357177,0.095886602,0.088869514,0.085393044,0.086051032,0.095147,0.093167605,0.095658618,0.095178617,0.084315561,0.086135728,0.076452104,0.076452104,0.125035455,0.125035455,0.125035455,0.076452104,0.076452104,0.127125901,0.127125901,0.127125901,0.076452104,0.076452104,0.108287027,0.114493773,0.114608929,0.076452104,0.116635652,0.116635652,0.116635652,0.076452104,0.089362795,0.096152995,0.114131101,0.114131101,0.114131101,0.078279495,0.106425398,0.076452104,0.076452104,0.076452104,0.082990549,0.082508918,0.091214433,0.076452104,0.076452104,0.107172707,0.078266467,0.076452104,0.078164304,0.07655048,0.078537298,0.077206163,0.076871366
ABTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.673810453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,0,4.181824567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,4.181824567,4.181836071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABUTD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,0,4.181824567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092207971,0,0,4.181824567,4.181836071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABUTt2pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66797972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABUTtex_f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.673810453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.00000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT1r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.604668271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.903811396,0.198278793,0.76678966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT1r_f,0.349606481,0.466801121,0.505152308,0.444080459,0.387755534,0.485722934,0.437271525,0.948696658,0.608714717,0.49518384,0.485569892,0.408645552,0.485722934,0.447879308,0.432150923,0.474986834,0.485722934,0.485722934,0.466801121,0.373747774,0.358431115,0.485722934,0.446637227,0.52356656,0.466801121,0.416592089,0.438418402,0.432150923,0.49518384,0.360191726,0.349606481,0.608714716,0.59925381,0.486670828,0.438368017,0.370203262,0.43607843,0.349606481,0.599253811,0.608714717,0.521908104,0.448829151,0.49518384,0.523566559,0.710374042,0.560306555,0.571772434,0.446637227,0.349606481,0.422481284,0.359393006,0.444080459,0.366927606,0.349606481,0.558990583,0.408645552,0.439696338,0.413174083,0,0.505152308,0.400154233,0.422481284,0.349606481,0.466801121,0.39921834,0.466801121,0.474986834,0.358281049,0.390581924,0.349606481,0.349606481,0.533563573,0.457340215,0.349606481,0.398663077,0,0,0,0.349606481,0.476262027,0.349606481,0.366403034,0.408937323,0.41796663,0.349606481,0.425931346,0.390599822,0.353302748,0.349606481,0.363400409,0.366542954,0.364929024,0.357903351,0.407156384,0.361409255,0.369818742,0.349606481,0.391774115,0.438418402,0.329493379,0.349606481,0.349606481,0.349606481,0.413174083,0.425931346,0.438368018,0.437271526,0.379506019,0.446637227,0.448829151,0.390599822,0.353302748,0.363400409,0.366542954,0.364929024,0.357903351,0.361409255,0.948696658,0.408645552,0.439696338,0.410795792,0.357962926,0.369818742,0.413174084,0.349606481,0.408645552,0.349606481,0.349606481,0.407156384,0.349606481,0.390581924,0.391774115,0.391775193,0.358281049,0.349606481,0.495681886,0.505152307,0.349606481,0.505152308,0.432169816,0.571772434,0.533361119,0.359461517,0.451792657,0.581331796,0.349606481,0.486670828,0.355706958,0.521908104,0.558990583,0.437438221,0.565690293,0.349606481,0.414533718,0.431510591,0.440630037,0.438478155,0.406389835,0.390492346,0.393501249,0.435096042,0.426044504,0.43743561,0.435240621,0.385565147,0.393888552,0.349606481,0.349606481,0.571772434,0.571772434,0.571772434,0.349606481,0.349606481,0.581331796,0.581331796,0.581331796,0.349606481,0.349606481,0.49518384,0.52356656,0.524093152,0.349606481,0.533361119,0.533361119,0.533361119,0.349606481,0.408645552,0.439696338,0.521908104,0.521908104,0.521908104,0.357962926,0.486670828,0.349606481,0.349606481,0.349606481,0.379506019,0.377303579,0.417112877,0.349606481,0.349606481,0.490088185,0.357903351,0.349606481,0.357436168,0.350056341,0.008083445,0.353054706,0.351523719
ACACT2r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198278793,0.76678966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACT2r_f,0.349606481,0.466801121,0.505152308,0.444080459,0.387755534,0.485722934,0.437271525,0.948696658,0.608714717,0.49518384,0.485569892,0.408645552,0.485722934,0.447879308,0.432150923,0.474986834,0.485722934,0.485722934,0.466801121,0.373747774,0.358431115,0.485722934,0.446637227,0.52356656,0.466801121,0.416592089,0.438418402,0.432150923,0.49518384,0.360191726,0.349606481,0.608714716,0.59925381,0.486670828,0.438368017,0.370203262,0.43607843,0.349606481,0.599253811,0.608714717,0.521908104,0.448829151,0.49518384,0.523566559,0.710374042,0.560306555,0.571772434,0.446637227,0.349606481,0.422481284,0.359393006,0.444080459,0.366927606,0.349606481,0.558990583,0.408645552,0.439696338,0.413174083,0.395331954,0.505152308,0.400154233,0.422481284,0.349606481,0.466801121,0.39921834,0.466801121,0.474986834,0.358281049,0.390581924,0.349606481,0.349606481,0.533563573,0.457340215,0.349606481,0.398663077,0.370232075,0,0,0.349606481,0.476262027,0.349606481,0.366403034,0.408937323,0.41796663,0.349606481,0.425931346,0.390599822,0.353302748,0.349606481,0.363400409,0.366542954,0.364929024,0.357903351,0.407156384,0.361409255,0.369818742,0.349606481,0.391774115,0.438418402,0.329493379,0.349606481,0.349606481,0.349606481,0.413174083,0.425931346,0.438368018,0.437271526,0.379506019,0.446637227,0.448829151,0.390599822,0.353302748,0.363400409,0.366542954,0.364929024,0.357903351,0.361409255,0.948696658,0.408645552,0.439696338,0.410795792,0.357962926,0.369818742,0.413174084,0.349606481,0.408645552,0.349606481,0.349606481,0.407156384,0.349606481,0.390581924,0.391774115,0.391775193,0.358281049,0.349606481,0.495681886,0.505152307,0.349606481,0.505152308,0.432169816,0.571772434,0.533361119,0.359461517,0.451792657,0.581331796,0.349606481,0.486670828,0.355706958,0.521908104,0.558990583,0.437438221,0.565690293,0.349606481,0.414533718,0.431510591,0.440630037,0.438478155,0.406389835,0.390492346,0.393501249,0.435096042,0.426044504,0.43743561,0.435240621,0.385565147,0.393888552,0.349606481,0.349606481,0.571772434,0.571772434,0.571772434,0.349606481,0.349606481,0.581331796,0.581331796,0.581331796,0.349606481,0.349606481,0.49518384,0.52356656,0.524093152,0.349606481,0.533361119,0.533361119,0.533361119,0.349606481,0.408645552,0.439696338,0.521908104,0.521908104,0.521908104,0.357962926,0.486670828,0.349606481,0.349606481,0.349606481,0.379506019,0.377303579,0.417112877,0.349606481,0.349606481,0.490088185,0.357903351,0.349606481,0.357436168,0.350056341,0.359141829,0.353054706,0.351523719
ACACT3r_b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198278793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
